file,tag,new_requiredMemes,indicators_matched,notes
backend/src/rps/domain/social/from-gpt/actions-by-need/privacy.ts,PrivacyActionTag.SOUND_DAMPENING_MATS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/privacy.ts,PrivacyActionTag.CONTROL_VISITORS_LEDGER,comm.language.written|record.ledgerkeeping,R3:trade:parchment|R3:trade:ink|R3:text:LEDGER|R6:trade:parchment|R6:trade:ink|R6:text:LEDGER,
backend/src/rps/domain/social/from-gpt/actions-by-need/privacy.ts,PrivacyActionTag.SEALED_LETTER_SERVICE,record.ledgerkeeping|econ.pooling_common_fund,R4:trade:wax|R4:trade:ribbon,
backend/src/rps/domain/social/from-gpt/actions-by-need/privacy.ts,PrivacyActionTag.MASK_IDENTITY_ATTIRE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/privacy.ts,PrivacyActionTag.BATHING_SCHEDULE_SEPARATE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/privacy.ts,PrivacyActionTag.WINDOW_SHUTTERS_PROTOCOL,culture.vigil_ritual|cog.timekeeping.basic,R2:text:NIGHT,
backend/src/rps/domain/social/from-gpt/actions-by-need/privacy.ts,PrivacyActionTag.SECLUDED_PATH_MAPPING,comm.language.written,R3:trade:parchment|R3:trade:ink|R3:trade:chalk|R6:trade:chalk|R6:trade:parchment|R6:trade:ink,
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.MORNING_TALLY_AND_BRIEF,comm.language.written|org.duty_roster|record.ledgerkeeping|cog.number_concept|org.workshop_practice,R3:text:BOARD|R3:text:TALLY|R3:location:hall|R3:trade:chalk|R3:text:ROSTER|R3:text:TALLY|R3:text:TALLY|R6:location:guild_hall|R6:trade:chalk,
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.TASK_BOARD_PULL_TOKENS,comm.language.written|record.ledgerkeeping|econ.pooling_common_fund,R3:text:BOARD|R3:location:board|R3:text:TOKENS|R4:trade:tokens|R4:text:BOARD,
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.SET_WIP_LIMITS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.STANDARDIZE_WORK_STEPS,comm.language.written,R3:trade:parchment|R3:trade:ink|R6:trade:parchment|R6:trade:ink,
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.TOOLS_MAINTENANCE_ROTA,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.BENCH_LAYOUT_STREAMLINE,comm.language.written|org.workshop_practice,R3:trade:chalk|R6:location:workshop|R6:trade:chalk,
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.BATCH_PREP_MATERIALS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.CROSS_TRAIN_PAIRING,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.PRIORITIZE_HIGH_IMPACT,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.REMOVE_BOTTLENECK,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.MEASURE_THROUGHPUT_TALLY,comm.language.written|record.ledgerkeeping|cog.number_concept,R3:text:TALLY|R3:trade:ink|R3:text:LEDGER|R3:text:TALLY|R3:text:TALLY|R6:trade:ink|R6:text:LEDGER,
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.QUALITY_CHECK_AT_SOURCE,health.sanitation_norms|health.waste_handling,R1:text:WASTE,
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.MIDDAY_SYNCH_AND_REALLOC,comm.language.written,R3:text:BOARD,
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.BUFFER_STOCK_ESTABLISH,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.SHIFT_HANDOFF_RITUAL,culture.vigil_ritual|cog.timekeeping.basic|record.ledgerkeeping|econ.pooling_common_fund,R2:location:gate|R4:trade:wax|R4:trade:seal,
backend/src/rps/domain/social/from-gpt/actions-by-need/productivity.ts,ProductivityActionTag.FAIR_REWARD_DISTRIBUTION,health.sanitation_norms|health.waste_handling|comm.language.written|record.ledgerkeeping,R1:location:yard|R1:text:POSTED|R3:location:hall|R3:text:LEDGER,
backend/src/rps/domain/social/from-gpt/actions-by-need/property.ts,PropertyActionTag.CLAIM_LAND,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/property.ts,PropertyActionTag.BUILD_HOUSE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/property.ts,PropertyActionTag.MARK_TERRITORY,comm.language.written,R6:text:MARK,
backend/src/rps/domain/social/from-gpt/actions-by-need/property.ts,PropertyActionTag.DEFEND_PROPERTY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/property.ts,PropertyActionTag.REPAIR_PROPERTY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/property.ts,PropertyActionTag.RENT_PROPERTY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/property.ts,PropertyActionTag.TRANSFER_OWNERSHIP,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/property.ts,PropertyActionTag.CONTEST_PROPERTY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/property.ts,PropertyActionTag.EVICT_INTRUDER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/property.ts,PropertyActionTag.STORE_ITEMS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.DEFINE_PERSONAL_VOW,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.PUBLICLY_DECLARE_VOW,culture.vigil_ritual|cog.timekeeping.basic,R2:location:temple,
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.SEEK_PATRON_FOR_MISSION,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.DRAFT_MISSION_CHARTER,comm.language.written,R3:trade:parchment|R6:trade:parchment,
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.BREAKDOWN_GOALS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.ALLOCATE_TIME_BLOCKS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.GATHER_MISSION_RESOURCES,comm.language.written|tech.tool.use_basic,R6:trade:tools|R6:trade:TOOLS,
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.RECRUIT_MISSION_TEAM,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.PILOT_MISSION_STEP,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.CONDUCT_PROGRESS_RITUAL,comm.language.written,R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.REPORT_PROGRESS_PUBLICLY,comm.language.written|record.ledgerkeeping|econ.pooling_common_fund,R3:trade:parchment|R3:text:REPORT|R3:text:LEDGER|R4:trade:ledger|R4:trade:parchment|R6:trade:parchment|R6:text:LEDGER|R6:text:RECORD,
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.ADJUST_MISSION_SCOPE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.HANDLE_SETBACK_POSTMORTEM,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.RENEW_VOW_AT_MILESTONE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.HANDOFF_OR_LEGACY_PLAN,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/purpose.ts,PurposeActionTag.COMPLETE_MISSION_CEREMONY,culture.vigil_ritual|cog.timekeeping.basic|comm.language.written,R2:location:temple|R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.SPEC_DEFINE_ACCEPTANCE,comm.language.written,R3:trade:parchment|R3:trade:ink|R6:trade:parchment|R6:trade:ink,
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.SELECT_PROPER_MATERIAL,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.CALIBRATE_TOOLS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.FIRST_ARTICLE_CHECK,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.IN_PROCESS_INSPECTION,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.STOP_AND_FIX_RULE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.SCRAP_AND_REWORK,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.POKA_YOKE_GUARDS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.CLEAN_WORK_SURFACES,health.sanitation_norms|health.waste_handling|tech.tool.use_basic,R1:text:CLEAN|R1:trade:soap,
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.TOOL_EDGE_MAINTENANCE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.FINAL_INSPECTION_STAMP,record.ledgerkeeping|econ.pooling_common_fund,R4:trade:wax|R4:trade:seal,
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.DEFECT_LOG_LEDGER,comm.language.written|record.ledgerkeeping,R3:trade:parchment|R3:trade:ink|R3:text:LEDGER|R6:trade:parchment|R6:trade:ink|R6:text:LEDGER,
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.ROOT_CAUSE_CIRCLE,comm.language.written,R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.TRAIN_ON_STANDARD,health.sanitation_norms|health.waste_handling|comm.language.written|org.workshop_practice,R1:location:yard|R6:location:workshop,
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.SUPPLIER_AUDIT_VISIT,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/quality.ts,QualityActionTag.CUSTOMER_FEEDBACK_LOOP,comm.language.written,R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.SEEK_PARTNER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.FLIRT,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.GIFT_TO_PARTNER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.COURTSHIP_RITUAL,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.SHOW_STRENGTH,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.BUILD_HOME_FOR_FAMILY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.FORM_UNION,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.MAKE_LOVE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.ATTEMPT_CONCEPTION,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.CARE_FOR_PARTNER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ActionTags.CARE_FOR_CHILD,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.TEACH_CHILD,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.CELEBRATE_FERTILITY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.DEFEND_FAMILY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.SEEK_MIDWIFE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reproduction.ts,ReproductionActionTag.BLESS_CHILD,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.ANNOUNCE_DEEDS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.HIRE_TOWN_CRIER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.COMMISSION_BARD,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.SPONSOR_PUBLIC_WORKS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.MAKE_PUBLIC_AMENDS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.RETURN_LOST_PROPERTY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.RESCUE_IN_DANGER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.DONATE_TO_POOR,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.REBUILD_AFTER_DISASTER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.CLEAN_PUBLIC_SPACE,health.sanitation_norms|health.waste_handling,R1:text:CLEAN,
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.HOST_OPEN_FORUM,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.DENY_RUMOR_PUBLICLY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.EXPOSE_FALSE_ACCUSER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.PUBLISH_TRANSPARENT_LEDGER,record.ledgerkeeping|econ.pooling_common_fund,R4:trade:ledger,
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.MEDIATE_NEIGHBOR_DISPUTE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/reputation.ts,ReputationActionTag.HONOR_LOCAL_HEROES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.EMERGENCY_DRILL,health.sanitation_norms|health.waste_handling|comm.language.written,R1:location:yard|R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,,food.preservation.salting,R7:text:SALT,
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.DIVERSIFY_CROPS_CRAFTS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.CROSS_TRAIN_ROLES,health.sanitation_norms|health.waste_handling|comm.language.written|org.workshop_practice,R1:location:yard|R3:location:hall|R6:location:guild_hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.MUTUAL_AID_PACT,comm.language.written|record.ledgerkeeping|econ.pooling_common_fund,R3:location:hall|R4:text:MUTUAL_AID,
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.REPAIR_SPRINT,culture.vigil_ritual|cog.timekeeping.basic,R2:location:gate,
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.FIREBREAK_AND_CLEARING,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.FLOOD_LEVEE_DITCHES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.QUARANTINE_PROTOCOL,culture.vigil_ritual|cog.timekeeping.basic,R2:location:gate,
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.BACKUP_TOOLS_AND_PARTS,comm.language.written|tech.tool.use_basic,R6:trade:tools|R6:trade:TOOLS,
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.SAFE_WATER_CACHE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.RISK_REGISTER_COUNCIL,comm.language.written,R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.EVACUATION_ROUTES_MAP,comm.language.written,R3:trade:parchment|R3:trade:ink|R6:trade:parchment|R6:trade:ink,
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.WORKLOAD_ROTATION_PLAN,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.COPING_RITUALS_CIRCLE,culture.vigil_ritual|cog.timekeeping.basic|heat.space.hearth,R2:location:hearth|R2:location:temple|R5:location:hearth,
backend/src/rps/domain/social/from-gpt/actions-by-need/resilience.ts,ResilienceActionTag.CONTINGENCY_FUND,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.FORMAL_GREETING,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.HONORIFIC_ADDRESS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.BOW_RITUAL,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.PUBLIC_PRAISE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.OFFER_GIFT_TOKEN,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.PRESENT_TRIBUTE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.DEFERENCE_SEATING,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.YIELD_WAY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.OBSERVE_ETIQUETTE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.COMPLY_DRESS_CODE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.ATTEND_SPEECH,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.MAINTAIN_SILENCE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.ESCORT_ELDER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.PERFORM_SERVICE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.HONOR_ANCESTORS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/respect.ts,RespectActionTag.UPHOLD_PROTOCOL,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.SIT,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.LIE_DOWN,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.NAP,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.SLEEP,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.REST_AT_HOME,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.REST_FIELD,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.REST_BY_FIRE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.MEDITATE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.RELAX,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.SOCIALIZE_FOR_REST,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.BATHING,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.REST_GUARDED,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.REST_IN_SHADE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/rest.ts,ActionTags.DREAM,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/security.ts,SecurityActionTag.BUILD_SHELTER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/security.ts,SecurityActionTag.FORTIFY_WALLS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/security.ts,SecurityActionTag.SET_TRAPS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/security.ts,SecurityActionTag.STAND_GUARD,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/security.ts,SecurityActionTag.TRAIN_WITH_WEAPON,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/security.ts,SecurityActionTag.REPAIR_DEFENSES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/security.ts,SecurityActionTag.PATROL_PERIMETER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/security.ts,SecurityActionTag.HUNT_THREATS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/security.ts,SecurityActionTag.WARN_ALLIES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/security.ts,SecurityActionTag.SEEK_SHELTER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.GREET_NEIGHBORS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.SMALL_TALK_MARKET,health.sanitation_norms|health.waste_handling|comm.language.written,R1:location:square|R3:location:square,
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.SHARE_NEWS_BULLETIN,comm.language.written,R3:text:BOARD|R3:trade:parchment|R3:trade:ink|R6:trade:parchment|R6:trade:ink,
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.VISIT_RELATIVES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.HOST_TEAHOUSE_TABLE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.HELP_WITH_CHORES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.INTRODUCE_CONTACTS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.MEDIATE_DISPUTE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.JOIN_COMMON_WORK,health.sanitation_norms|health.waste_handling|tech.tool.use_basic|comm.language.written,R1:location:yard|R1:trade:tools|R6:trade:tools|R6:trade:TOOLS,
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.SING_ALONG_EVENING,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.EXCHANGE_GIFTS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.VISIT_SICK,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.CELEBRATE_NAME_DAY,comm.language.written,R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.FORM_INTEREST_CIRCLE,comm.language.written|org.workshop_practice,R3:location:hall|R6:location:workshop,
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.MENTOR_JUNIOR,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/social.ts,SocialNeedActionTag.NEIGHBORHOOD_WATCH,health.sanitation_norms|health.waste_handling|culture.vigil_ritual|cog.timekeeping.basic,R1:location:streets|R2:text:WATCH,
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.PRIVATE_PRAYER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.OFFER_INCENSE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.DONATE_TO_TEMPLE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.ATTEND_SERMON,culture.vigil_ritual|cog.timekeeping.basic,R2:location:temple,
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.KEEP_FAST,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.PURIFICATION_RITE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.PILGRIMAGE_STEP,comm.language.written,R6:text:MARK,
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.CONSULT_ORACLE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.VOW_OATH_BEFORE_ALTAR,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.COMMUNITY_VIGIL,culture.vigil_ritual|cog.timekeeping.basic,R2:text:VIGIL,
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.BLESS_TOOLS_OR_WEAPONS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.FUNERAL_RITES,comm.language.written|record.ledgerkeeping,R6:text:MARK|R6:text:RECORD,
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.EXORCISM_OR_BANISHMENT,food.preservation.salting,R7:text:SALT,
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.FESTIVAL_PROCESSION,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.TEMPLE_VOLUNTEER_SERVICE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/spirit.ts,SpiritActionTag.CONSECRATE_SHRINE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stability.ts,StabilityActionTag.MAINTAIN_STORAGE,,,no_required_memes
